"object","total_cards","has_more","next_page","data__object","data__id","data__oracle_id","data__multiverse_ids__001","data__multiverse_ids__002","data__mtgo_id","data__arena_id","data__tcgplayer_id","data__name","data__lang","data__released_at","data__uri","data__scryfall_uri","data__layout","data__highres_image","data__image_uris__small","data__image_uris__normal","data__image_uris__large","data__image_uris__png","data__image_uris__art_crop","data__image_uris__border_crop","data__mana_cost","data__cmc","data__type_line","data__oracle_text","data__loyalty","data__power","data__toughness","data__colors__001","data__colors__002","data__colors__003","data__color_identity__001","data__all_parts__object","data__all_parts__id","data__all_parts__component","data__all_parts__name","data__all_parts__type_line","data__all_parts__uri","data__color_identity__002","data__color_identity__003","data__card_faces__object","data__card_faces__name","data__card_faces__mana_cost","data__card_faces__type_line","data__card_faces__oracle_text","data__card_faces__colors__001","data__card_faces__colors__002","data__card_faces__colors__003","data__card_faces__color_indicator__001","data__card_faces__color_indicator__002","data__card_faces__color_indicator__003","data__card_faces__loyalty","data__card_faces__power","data__card_faces__toughness","data__card_faces__artist","data__card_faces__illustration_id","data__card_faces__image_uris__small","data__card_faces__image_uris__normal","data__card_faces__image_uris__large","data__card_faces__image_uris__png","data__card_faces__image_uris__art_crop","data__card_faces__image_uris__border_crop","data__legalities__standard","data__legalities__future","data__legalities__frontier","data__legalities__modern","data__legalities__legacy","data__legalities__pauper","data__legalities__vintage","data__legalities__penny","data__legalities__commander","data__legalities__duel","data__legalities__oldschool","data__games__001","data__games__002","data__games__003","data__reserved","data__foil","data__nonfoil","data__oversized","data__promo","data__reprint","data__set","data__set_name","data__set_uri","data__set_search_uri","data__scryfall_set_uri","data__rulings_uri","data__prints_search_uri","data__collector_number","data__digital","data__rarity","data__flavor_text","data__illustration_id","data__artist","data__border_color","data__frame","data__frame_effect","data__full_art","data__story_spotlight","data__edhrec_rank","data__prices__usd","data__prices__usd_foil","data__prices__eur","data__prices__tix","data__related_uris__gatherer","data__related_uris__tcgplayer_decks","data__related_uris__edhrec","data__related_uris__mtgtop8","data__purchase_uris__tcgplayer","data__purchase_uris__cardmarket","data__purchase_uris__cardhoarder"
"","","","","card","eff03d37-d90a-4dcc-bacd-64fd71301354","2518a4f2-607f-41bb-9389-2009138d6b09","447196","","68281","67800","169112","Metamorphic Alteration","en","2018-07-13","https://api.scryfall.com/cards/eff03d37-d90a-4dcc-bacd-64fd71301354","https://scryfall.com/card/m19/60/metamorphic-alteration?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/60.jpg?1531452493","https://img.scryfall.com/cards/normal/en/m19/60.jpg?1531452493","https://img.scryfall.com/cards/large/en/m19/60.jpg?1531452493","https://img.scryfall.com/cards/png/en/m19/60.png?1531452493","https://img.scryfall.com/cards/art_crop/en/m19/60.jpg?1531452493","https://img.scryfall.com/cards/border_crop/en/m19/60.jpg?1531452493","{1},{U}","2.0","Enchantment — Aura","Enchant creature\nAs Metamorphic Alteration enters the battlefield, choose a creature.\nEnchanted creature is a copy of the chosen creature.","","","","U","","","U","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/eff03d37-d90a-4dcc-bacd-64fd71301354/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A2518a4f2-607f-41bb-9389-2009138d6b09&unique=prints","60","False","rare","","e7aca183-1d87-4f1e-ba15-50bfce7834c6","Livia Prima","black","2015","","False","False","4581","0.27","1.05","0.13","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447196","https://decks.tcgplayer.com/magic/deck/search?contains=Metamorphic+Alteration&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Metamorphic+Alteration","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Metamorphic+Alteration","https://shop.tcgplayer.com/product/productsearch?id=169112&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Metamorphic-Alteration?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68281?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","1bdb0b15-d651-4730-8be9-d0e01145311b","d9f11aa1-9219-42a8-85a9-a8f204160706","447378","","68645","68164","168603","Meteor Golem","en","2018-07-13","https://api.scryfall.com/cards/1bdb0b15-d651-4730-8be9-d0e01145311b","https://scryfall.com/card/m19/241/meteor-golem?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/241.jpg?1531451404","https://img.scryfall.com/cards/normal/en/m19/241.jpg?1531451404","https://img.scryfall.com/cards/large/en/m19/241.jpg?1531451404","https://img.scryfall.com/cards/png/en/m19/241.png?1531451404","https://img.scryfall.com/cards/art_crop/en/m19/241.jpg?1531451404","https://img.scryfall.com/cards/border_crop/en/m19/241.jpg?1531451404","{7}","7.0","Artifact Creature — Golem","When Meteor Golem enters the battlefield, destroy target nonland permanent an opponent controls.","","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/1bdb0b15-d651-4730-8be9-d0e01145311b/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ad9f11aa1-9219-42a8-85a9-a8f204160706&unique=prints","241","False","uncommon","The impact sent the soldiers scattering—then something came out of the crater.","8b79622e-ea1f-488d-84a8-48ea371a5e84","Lake Hurwitz","black","2015","","False","False","450","0.22","4.95","0.13","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447378","https://decks.tcgplayer.com/magic/deck/search?contains=Meteor+Golem&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Meteor+Golem","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Meteor+Golem","https://shop.tcgplayer.com/product/productsearch?id=168603&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Meteor-Golem?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68645?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","dc45dcdd-ed92-43f6-b6d2-670b3252ed27","593caa15-e1d1-477f-bbb4-124d7a7b81f3","447164","","68217","67736","166711","Mighty Leap","en","2018-07-13","https://api.scryfall.com/cards/dc45dcdd-ed92-43f6-b6d2-670b3252ed27","https://scryfall.com/card/m19/28/mighty-leap?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/28.jpg?1531450981","https://img.scryfall.com/cards/normal/en/m19/28.jpg?1531450981","https://img.scryfall.com/cards/large/en/m19/28.jpg?1531450981","https://img.scryfall.com/cards/png/en/m19/28.png?1531450981","https://img.scryfall.com/cards/art_crop/en/m19/28.jpg?1531450981","https://img.scryfall.com/cards/border_crop/en/m19/28.jpg?1531450981","{1},{W}","2.0","Instant","Target creature gets +2/+2 and gains flying until end of turn.","","","","W","","","W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/dc45dcdd-ed92-43f6-b6d2-670b3252ed27/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A593caa15-e1d1-477f-bbb4-124d7a7b81f3&unique=prints","28","False","common","""I feel the presence of the God-Pharaoh in the Second Sun, and I rise upon its rays.""","d935786d-07df-45be-a4be-7edda5fb96dc","Sidharth Chaturvedi","black","2015","","False","False","8261","0.02","0.09","0.04","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447164","https://decks.tcgplayer.com/magic/deck/search?contains=Mighty+Leap&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Mighty+Leap","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Mighty+Leap","https://shop.tcgplayer.com/product/productsearch?id=166711&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Mighty-Leap?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68217?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","43c5bf25-937c-4e17-9ed4-b4c4579fa9dc","edb6ae9e-a41c-4d82-97bf-4be00e98364c","447165","","68219","67738","168606","Militia Bugler","en","2018-07-13","https://api.scryfall.com/cards/43c5bf25-937c-4e17-9ed4-b4c4579fa9dc","https://scryfall.com/card/m19/29/militia-bugler?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/29.jpg?1531450993","https://img.scryfall.com/cards/normal/en/m19/29.jpg?1531450993","https://img.scryfall.com/cards/large/en/m19/29.jpg?1531450993","https://img.scryfall.com/cards/png/en/m19/29.png?1531450993","https://img.scryfall.com/cards/art_crop/en/m19/29.jpg?1531450993","https://img.scryfall.com/cards/border_crop/en/m19/29.jpg?1531450993","{2},{W}","3.0","Creature — Human Soldier","Vigilance (Attacking doesn't cause this creature to tap.)\nWhen Militia Bugler enters the battlefield, look at the top four cards of your library. You may reveal a creature card with power 2 or less from among them and put it into your hand. Put the rest on the bottom of your library in a random order.","","2","3","W","","","W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/43c5bf25-937c-4e17-9ed4-b4c4579fa9dc/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Aedb6ae9e-a41c-4d82-97bf-4be00e98364c&unique=prints","29","False","uncommon","","cb82fdf9-b8ba-4c52-9af9-3ee4c3966511","David Gaillet","black","2015","","False","False","3600","0.21","0.74","0.23","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447165","https://decks.tcgplayer.com/magic/deck/search?contains=Militia+Bugler&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Militia+Bugler","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Militia+Bugler","https://shop.tcgplayer.com/product/productsearch?id=168606&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Militia-Bugler?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68219?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","c2051fd0-99cf-4e11-a625-8294e6767e5b","3212e47a-5492-4c50-9d4a-6ea562f1a6e1","447379","","68647","68166","169287","Millstone","en","2018-07-13","https://api.scryfall.com/cards/c2051fd0-99cf-4e11-a625-8294e6767e5b","https://scryfall.com/card/m19/242/millstone?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/242.jpg?1531451414","https://img.scryfall.com/cards/normal/en/m19/242.jpg?1531451414","https://img.scryfall.com/cards/large/en/m19/242.jpg?1531451414","https://img.scryfall.com/cards/png/en/m19/242.png?1531451414","https://img.scryfall.com/cards/art_crop/en/m19/242.jpg?1531451414","https://img.scryfall.com/cards/border_crop/en/m19/242.jpg?1531451414","{2}","2.0","Artifact","{2}, {T}: Target player puts the top two cards of their library into their graveyard.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/c2051fd0-99cf-4e11-a625-8294e6767e5b/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A3212e47a-5492-4c50-9d4a-6ea562f1a6e1&unique=prints","242","False","uncommon","Minds, like mountains, are never so grand and mighty that they can't be reduced to dust.","468355a9-d80a-4f0a-801e-7f919005444e","Yeong-Hao Han","black","2015","","False","False","8403","0.09","0.15","0.08","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447379","https://decks.tcgplayer.com/magic/deck/search?contains=Millstone&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Millstone","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Millstone","https://shop.tcgplayer.com/product/productsearch?id=169287&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Millstone?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68647?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","8423f50f-add7-4502-9ac0-8de1ccb2603d","ad44cf74-b717-48fb-9fa2-77512024d76a","447245","","68379","67898","169301","Mind Rot","en","2018-07-13","https://api.scryfall.com/cards/8423f50f-add7-4502-9ac0-8de1ccb2603d","https://scryfall.com/card/m19/109/mind-rot?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/109.jpg?1531452070","https://img.scryfall.com/cards/normal/en/m19/109.jpg?1531452070","https://img.scryfall.com/cards/large/en/m19/109.jpg?1531452070","https://img.scryfall.com/cards/png/en/m19/109.png?1531452070","https://img.scryfall.com/cards/art_crop/en/m19/109.jpg?1531452070","https://img.scryfall.com/cards/border_crop/en/m19/109.jpg?1531452070","{2},{B}","3.0","Sorcery","Target player discards two cards.","","","","B","","","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/8423f50f-add7-4502-9ac0-8de1ccb2603d/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Aad44cf74-b717-48fb-9fa2-77512024d76a&unique=prints","109","False","common","Many an inventor has collapsed under the pressure to create a flawless design.","4fc53a41-0bd7-4055-b6c1-7ff69175da71","Seb McKinnon","black","2015","","False","False","6688","0.03","0.11","0.05","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447245","https://decks.tcgplayer.com/magic/deck/search?contains=Mind+Rot&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Mind+Rot","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Mind+Rot","https://shop.tcgplayer.com/product/productsearch?id=169301&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Mind-Rot?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68379?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","5b3ffc69-f21b-410e-8993-8c1b4669fc19","7275fb8c-571a-4c4c-889a-829419332e51","447197","","68283","67802","168691","Mirror Image","en","2018-07-13","https://api.scryfall.com/cards/5b3ffc69-f21b-410e-8993-8c1b4669fc19","https://scryfall.com/card/m19/61/mirror-image?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/61.jpg?1531451360","https://img.scryfall.com/cards/normal/en/m19/61.jpg?1531451360","https://img.scryfall.com/cards/large/en/m19/61.jpg?1531451360","https://img.scryfall.com/cards/png/en/m19/61.png?1531451360","https://img.scryfall.com/cards/art_crop/en/m19/61.jpg?1531451360","https://img.scryfall.com/cards/border_crop/en/m19/61.jpg?1531451360","{2},{U}","3.0","Creature — Shapeshifter","You may have Mirror Image enter the battlefield as a copy of any creature you control.","","0","0","U","","","U","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/5b3ffc69-f21b-410e-8993-8c1b4669fc19/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A7275fb8c-571a-4c4c-889a-829419332e51&unique=prints","61","False","uncommon","The life of a shapeshifter is one of constant change.","0e8691f6-796c-42e5-8a67-b9838c8cccc0","Randy Vargas","black","2015","","False","False","2579","0.24","0.96","0.11","0.03","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447197","https://decks.tcgplayer.com/magic/deck/search?contains=Mirror+Image&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Mirror+Image","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Mirror+Image","https://shop.tcgplayer.com/product/productsearch?id=168691&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Mirror-Image?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68283?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","a35c1bd0-3d1a-4e46-b74d-11db6867e0d7","808d5a67-8c38-42f5-9413-8771d8b4ae38","447198","","68285","67804","169113","Mistcaller","en","2018-07-13","https://api.scryfall.com/cards/a35c1bd0-3d1a-4e46-b74d-11db6867e0d7","https://scryfall.com/card/m19/62/mistcaller?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/62.jpg?1531452499","https://img.scryfall.com/cards/normal/en/m19/62.jpg?1531452499","https://img.scryfall.com/cards/large/en/m19/62.jpg?1531452499","https://img.scryfall.com/cards/png/en/m19/62.png?1531452499","https://img.scryfall.com/cards/art_crop/en/m19/62.jpg?1531452499","https://img.scryfall.com/cards/border_crop/en/m19/62.jpg?1531452499","{U}","1.0","Creature — Merfolk Wizard","Sacrifice Mistcaller: Until end of turn, if a nontoken creature would enter the battlefield and it wasn't cast, exile it instead.","","1","1","U","","","U","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/a35c1bd0-3d1a-4e46-b74d-11db6867e0d7/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A808d5a67-8c38-42f5-9413-8771d8b4ae38&unique=prints","62","False","rare","Hospitality is of little concern to those who do not wish to be disturbed.","c087be8c-0e76-4851-88a0-33d05dd9341c","Ryan Yee","black","2015","","False","False","5084","0.28","2.14","0.23","0.02","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447198","https://decks.tcgplayer.com/magic/deck/search?contains=Mistcaller&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Mistcaller","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Mistcaller","https://shop.tcgplayer.com/product/productsearch?id=169113&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Mistcaller?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68285?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","574f73a7-9ff7-4ce3-9f56-002af968d35a","74255add-2894-4c31-81c1-d38873fa325f","450257","","68153","68302","168642","Mist-Cloaked Herald","en","2018-07-13","https://api.scryfall.com/cards/574f73a7-9ff7-4ce3-9f56-002af968d35a","https://scryfall.com/card/m19/310/mist-cloaked-herald?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/310.jpg?1531860964","https://img.scryfall.com/cards/normal/en/m19/310.jpg?1531860964","https://img.scryfall.com/cards/large/en/m19/310.jpg?1531860964","https://img.scryfall.com/cards/png/en/m19/310.png?1531860964","https://img.scryfall.com/cards/art_crop/en/m19/310.jpg?1531860964","https://img.scryfall.com/cards/border_crop/en/m19/310.jpg?1531860964","{U}","1.0","Creature — Merfolk Warrior","Mist-Cloaked Herald can't be blocked.","","1","1","U","","","U","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","False","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/574f73a7-9ff7-4ce3-9f56-002af968d35a/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A74255add-2894-4c31-81c1-d38873fa325f&unique=prints","310","False","common","With matchless stealth, the River Heralds fought a running battle against the three enemy forces.","d1ccb567-d01e-4ce5-ac47-4cb41c0f6a0b","Anthony Palumbo","black","2015","","False","False","1715","2.04","null","0.84","null","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=450257","https://decks.tcgplayer.com/magic/deck/search?contains=Mist-Cloaked+Herald&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Mist-Cloaked+Herald","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Mist-Cloaked+Herald","https://shop.tcgplayer.com/product/productsearch?id=168642&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/MistCloaked-Herald?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68153?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","71f2030b-f622-4cc3-ac83-258ae3645fd6","a3fb7228-e76b-4e96-a40e-20b5fed75685","447410","","68709","68228","169365","Mountain","en","2018-07-13","https://api.scryfall.com/cards/71f2030b-f622-4cc3-ac83-258ae3645fd6","https://scryfall.com/card/m19/273/mountain?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/273.jpg?1533307079","https://img.scryfall.com/cards/normal/en/m19/273.jpg?1533307079","https://img.scryfall.com/cards/large/en/m19/273.jpg?1533307079","https://img.scryfall.com/cards/png/en/m19/273.png?1533307079","https://img.scryfall.com/cards/art_crop/en/m19/273.jpg?1533307079","https://img.scryfall.com/cards/border_crop/en/m19/273.jpg?1533307079","","0.0","Basic Land — Mountain","({T}: Add {R}.)","","","","","","","R","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/71f2030b-f622-4cc3-ac83-258ae3645fd6/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Aa3fb7228-e76b-4e96-a40e-20b5fed75685&unique=prints","273","False","common","","f42fc062-99b9-40a6-8a93-b2d00e8546a6","Noah Bradley","black","2015","","False","False","","0.10","0.32","0.04","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447410","https://decks.tcgplayer.com/magic/deck/search?contains=Mountain&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Mountain","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Mountain","https://shop.tcgplayer.com/product/productsearch?id=169365&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Mountain-Version-1?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68709?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
