"object","total_cards","has_more","data__object","data__id","data__oracle_id","data__multiverse_ids__-","data__mtgo_id","data__arena_id","data__tcgplayer_id","data__name","data__lang","data__released_at","data__uri","data__scryfall_uri","data__layout","data__highres_image","data__image_uris__small","data__image_uris__normal","data__image_uris__large","data__image_uris__png","data__image_uris__art_crop","data__image_uris__border_crop","data__mana_cost","data__cmc","data__type_line","data__oracle_text","data__loyalty","data__power","data__toughness","data__colors__001","data__colors__002","data__colors__003","data__color_identity__001","data__color_identity__002","data__color_identity__003","data__all_parts__object","data__all_parts__id","data__all_parts__component","data__all_parts__name","data__all_parts__type_line","data__all_parts__uri","data__legalities__standard","data__legalities__future","data__legalities__frontier","data__legalities__modern","data__legalities__legacy","data__legalities__pauper","data__legalities__vintage","data__legalities__penny","data__legalities__commander","data__legalities__duel","data__legalities__oldschool","data__games__001","data__games__002","data__games__003","data__reserved","data__foil","data__nonfoil","data__oversized","data__promo","data__reprint","data__set","data__set_name","data__set_uri","data__set_search_uri","data__scryfall_set_uri","data__rulings_uri","data__prints_search_uri","data__collector_number","data__digital","data__rarity","data__flavor_text","data__illustration_id","data__artist","data__border_color","data__frame","data__frame_effect","data__full_art","data__story_spotlight","data__edhrec_rank","data__prices__usd","data__prices__usd_foil","data__prices__eur","data__prices__tix","data__related_uris__gatherer","data__related_uris__tcgplayer_decks","data__related_uris__edhrec","data__related_uris__mtgtop8","data__purchase_uris__tcgplayer","data__purchase_uris__cardmarket","data__purchase_uris__cardhoarder"
"","","","card","d19fdc00-21eb-48dc-966a-6b634dc5a2c4","c42ce2e9-4dfe-468a-8f41-49e187cb91d4","447362","68613","68132","168745","Vaevictis Asmadi, the Dire","en","2018-07-13","https://api.scryfall.com/cards/d19fdc00-21eb-48dc-966a-6b634dc5a2c4","https://scryfall.com/card/m19/225/vaevictis-asmadi-the-dire?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/225.jpg?1531451238","https://img.scryfall.com/cards/normal/en/m19/225.jpg?1531451238","https://img.scryfall.com/cards/large/en/m19/225.jpg?1531451238","https://img.scryfall.com/cards/png/en/m19/225.png?1531451238","https://img.scryfall.com/cards/art_crop/en/m19/225.jpg?1531451238","https://img.scryfall.com/cards/border_crop/en/m19/225.jpg?1531451238","{3},{B},{R},{G}","6.0","Legendary Creature — Elder Dragon","Flying\nWhenever Vaevictis Asmadi, the Dire attacks, for each player, choose target permanent that player controls. Those players sacrifice those permanents. Each player who sacrificed a permanent this way reveals the top card of their library, then puts it onto the battlefield if it's a permanent card.","","6","6","B","G","R","B","G","R","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/d19fdc00-21eb-48dc-966a-6b634dc5a2c4/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ac42ce2e9-4dfe-468a-8f41-49e187cb91d4&unique=prints","225","False","mythic","","db1a85c4-66e5-41d9-b04c-58aab436255e","Steven Belledin","black","2015","legendary","False","False","3230","0.87","6.16","0.78","0.03","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447362","https://decks.tcgplayer.com/magic/deck/search?contains=Vaevictis+Asmadi%2C+the+Dire&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Vaevictis+Asmadi%2C+the+Dire","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Vaevictis+Asmadi%2C+the+Dire","https://shop.tcgplayer.com/product/productsearch?id=168745&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Vaevictis-Asmadi-the-Dire?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68613?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","6ad750bc-850b-483b-8910-eb6562f925bc","b5c03abf-4297-4402-9107-539e92d41f2f","447178","68245","67764","169119","Valiant Knight","en","2018-07-13","https://api.scryfall.com/cards/6ad750bc-850b-483b-8910-eb6562f925bc","https://scryfall.com/card/m19/42/valiant-knight?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/42.jpg?1531451157","https://img.scryfall.com/cards/normal/en/m19/42.jpg?1531451157","https://img.scryfall.com/cards/large/en/m19/42.jpg?1531451157","https://img.scryfall.com/cards/png/en/m19/42.png?1531451157","https://img.scryfall.com/cards/art_crop/en/m19/42.jpg?1531451157","https://img.scryfall.com/cards/border_crop/en/m19/42.jpg?1531451157","{3},{W}","4.0","Creature — Human Knight","Other Knights you control get +1/+1.\n{3},{W},{W}: Knights you control gain double strike until end of turn.","","3","4","W","","","W","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/6ad750bc-850b-483b-8910-eb6562f925bc/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ab5c03abf-4297-4402-9107-539e92d41f2f&unique=prints","42","False","rare","""Defeat is no reason for retreat. It is a sign we must redouble our efforts to win this fight.""","3c0c8a3f-5566-4e12-bd5d-e2ce8a630e68","Jakub Kasper","black","2015","","False","False","4976","0.23","0.43","0.19","0.02","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447178","https://decks.tcgplayer.com/magic/deck/search?contains=Valiant+Knight&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Valiant+Knight","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Valiant+Knight","https://shop.tcgplayer.com/product/productsearch?id=169119&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Valiant-Knight?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68245?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","167822a5-2ab5-42f5-afa4-562fe2d7501b","c0045925-25bf-403c-b721-5f05ba30985b","447260","68409","67928","169298","Vampire Neonate","en","2018-07-13","https://api.scryfall.com/cards/167822a5-2ab5-42f5-afa4-562fe2d7501b","https://scryfall.com/card/m19/124/vampire-neonate?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/124.jpg?1531452231","https://img.scryfall.com/cards/normal/en/m19/124.jpg?1531452231","https://img.scryfall.com/cards/large/en/m19/124.jpg?1531452231","https://img.scryfall.com/cards/png/en/m19/124.png?1531452231","https://img.scryfall.com/cards/art_crop/en/m19/124.jpg?1531452231","https://img.scryfall.com/cards/border_crop/en/m19/124.jpg?1531452231","{B}","1.0","Creature — Vampire","{2}, {T}: Each opponent loses 1 life and you gain 1 life.","","0","3","B","","","B","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/167822a5-2ab5-42f5-afa4-562fe2d7501b/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ac0045925-25bf-403c-b721-5f05ba30985b&unique=prints","124","False","common","One day, they may be paragons of deadly elegance. For the moment, they possess nothing but thirst.","b712161e-82ab-42fe-878a-34a5b44e2245","Daarken","black","2015","","False","False","5494","0.08","0.16","0.06","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447260","https://decks.tcgplayer.com/magic/deck/search?contains=Vampire+Neonate&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Vampire+Neonate","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Vampire+Neonate","https://shop.tcgplayer.com/product/productsearch?id=169298&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Vampire-Neonate?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68409?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","ee338221-ead9-4b89-8b0c-12745c4ca13d","49c7b7c6-c8dc-4871-9103-b057d2034c3e","447261","68411","67930","168468","Vampire Sovereign","en","2018-07-13","https://api.scryfall.com/cards/ee338221-ead9-4b89-8b0c-12745c4ca13d","https://scryfall.com/card/m19/125/vampire-sovereign?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/125.jpg?1531452506","https://img.scryfall.com/cards/normal/en/m19/125.jpg?1531452506","https://img.scryfall.com/cards/large/en/m19/125.jpg?1531452506","https://img.scryfall.com/cards/png/en/m19/125.png?1531452506","https://img.scryfall.com/cards/art_crop/en/m19/125.jpg?1531452506","https://img.scryfall.com/cards/border_crop/en/m19/125.jpg?1531452506","{3},{B},{B}","5.0","Creature — Vampire","Flying\nWhen Vampire Sovereign enters the battlefield, target opponent loses 3 life and you gain 3 life.","","3","4","B","","","B","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/ee338221-ead9-4b89-8b0c-12745c4ca13d/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A49c7b7c6-c8dc-4871-9103-b057d2034c3e&unique=prints","125","False","uncommon","""Your service shall be rewarded.""\n—Queen Lian","97d4d1de-ede1-43f7-b8b7-ce15483a281f","Volkan Baǵa","black","2015","","False","False","7902","0.12","0.47","0.06","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447261","https://decks.tcgplayer.com/magic/deck/search?contains=Vampire+Sovereign&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Vampire+Sovereign","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Vampire+Sovereign","https://shop.tcgplayer.com/product/productsearch?id=168468&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Vampire-Sovereign?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68411?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","a82fdb2f-b199-44ff-9615-90fc074cb8b0","5e78e6e0-60f0-4c3c-b8dd-bd673f5152b8","447302","68493","68012","168597","Viashino Pyromancer","en","2018-07-13","https://api.scryfall.com/cards/a82fdb2f-b199-44ff-9615-90fc074cb8b0","https://scryfall.com/card/m19/166/viashino-pyromancer?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/166.jpg?1531450696","https://img.scryfall.com/cards/normal/en/m19/166.jpg?1531450696","https://img.scryfall.com/cards/large/en/m19/166.jpg?1531450696","https://img.scryfall.com/cards/png/en/m19/166.png?1531450696","https://img.scryfall.com/cards/art_crop/en/m19/166.jpg?1531450696","https://img.scryfall.com/cards/border_crop/en/m19/166.jpg?1531450696","{1},{R}","2.0","Creature — Viashino Wizard","When Viashino Pyromancer enters the battlefield, it deals 2 damage to target player or planeswalker.","","2","1","R","","","R","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/a82fdb2f-b199-44ff-9615-90fc074cb8b0/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A5e78e6e0-60f0-4c3c-b8dd-bd673f5152b8&unique=prints","166","False","common","""I trained with the Ghitu, and I respect the fire as they do.""","2842b50f-0a27-4c08-bdf0-0a5eda346ec3","Jesper Ejsing","black","2015","","False","False","8157","0.16","2.69","0.09","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447302","https://decks.tcgplayer.com/magic/deck/search?contains=Viashino+Pyromancer&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Viashino+Pyromancer","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Viashino+Pyromancer","https://shop.tcgplayer.com/product/productsearch?id=168597&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Viashino-Pyromancer?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68493?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","34ad8e5d-0c26-4588-8161-b22197715d63","caf1bc69-a8d7-454b-9cc6-2e4d003776a8","447342","68573","68092","169278","Vigilant Baloth","en","2018-07-13","https://api.scryfall.com/cards/34ad8e5d-0c26-4588-8161-b22197715d63","https://scryfall.com/card/m19/206/vigilant-baloth?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/206.jpg?1531451058","https://img.scryfall.com/cards/normal/en/m19/206.jpg?1531451058","https://img.scryfall.com/cards/large/en/m19/206.jpg?1531451058","https://img.scryfall.com/cards/png/en/m19/206.png?1531451058","https://img.scryfall.com/cards/art_crop/en/m19/206.jpg?1531451058","https://img.scryfall.com/cards/border_crop/en/m19/206.jpg?1531451058","{3},{G},{G}","5.0","Creature — Beast","Vigilance (Attacking doesn't cause this creature to tap.)","","5","5","G","","","G","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/34ad8e5d-0c26-4588-8161-b22197715d63/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Acaf1bc69-a8d7-454b-9cc6-2e4d003776a8&unique=prints","206","False","uncommon","Villagers employ watchdogs as guardians and companions. Druids prefer something a little bigger.","5592dea0-f618-4d81-80f2-792ad9598c94","Uriah Voth","black","2015","","False","False","10744","0.06","0.15","0.07","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447342","https://decks.tcgplayer.com/magic/deck/search?contains=Vigilant+Baloth&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Vigilant+Baloth","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Vigilant+Baloth","https://shop.tcgplayer.com/product/productsearch?id=169278&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Vigilant-Baloth?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68573?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","b9980835-cd32-4870-88df-c79cd5534968","499c7ee3-08a3-4f40-809a-3f7087ab9b24","447343","68575","68094","169089","Vine Mare","en","2018-07-13","https://api.scryfall.com/cards/b9980835-cd32-4870-88df-c79cd5534968","https://scryfall.com/card/m19/207/vine-mare?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/207.jpg?1531451072","https://img.scryfall.com/cards/normal/en/m19/207.jpg?1531451072","https://img.scryfall.com/cards/large/en/m19/207.jpg?1531451072","https://img.scryfall.com/cards/png/en/m19/207.png?1531451072","https://img.scryfall.com/cards/art_crop/en/m19/207.jpg?1531451072","https://img.scryfall.com/cards/border_crop/en/m19/207.jpg?1531451072","{2},{G},{G}","4.0","Creature — Elemental Horse","Hexproof (This creature can't be the target of spells or abilities your opponents control.)\nVine Mare can't be blocked by black creatures.","","5","3","G","","","G","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/b9980835-cd32-4870-88df-c79cd5534968/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A499c7ee3-08a3-4f40-809a-3f7087ab9b24&unique=prints","207","False","uncommon","When it passes, the dead are displaced by flourishing life.","a4adb4f6-5ea7-4d70-b423-9a70b1635f7e","Alex Konstad","black","2015","","False","False","7091","0.35","1.30","0.22","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447343","https://decks.tcgplayer.com/magic/deck/search?contains=Vine+Mare&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Vine+Mare","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Vine+Mare","https://shop.tcgplayer.com/product/productsearch?id=169089&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Vine-Mare?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68575?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","8c185555-acd4-461a-821a-b21b7b0914a5","34fe53c2-8909-4786-b5c0-331de997ff81","450248","68135","68284","169090","Vivien of the Arkbow","en","2018-07-13","https://api.scryfall.com/cards/8c185555-acd4-461a-821a-b21b7b0914a5","https://scryfall.com/card/m19/301/vivien-of-the-arkbow?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/301.jpg?1531452081","https://img.scryfall.com/cards/normal/en/m19/301.jpg?1531452081","https://img.scryfall.com/cards/large/en/m19/301.jpg?1531452081","https://img.scryfall.com/cards/png/en/m19/301.png?1531452081","https://img.scryfall.com/cards/art_crop/en/m19/301.jpg?1531452081","https://img.scryfall.com/cards/border_crop/en/m19/301.jpg?1531452081","{4},{G},{G}","6.0","Legendary Planeswalker — Vivien","+2: Put two +1/+1 counters on up to one target creature.\n−3: Target creature you control deals damage equal to its power to target creature you don't control.\n−9: Creatures you control get +4/+4 and gain trample until end of turn.","5","","","G","","","G","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","False","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/8c185555-acd4-461a-821a-b21b7b0914a5/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A34fe53c2-8909-4786-b5c0-331de997ff81&unique=prints","301","False","mythic","","ae6ffaf3-3bac-4e74-b551-5e1eec2086eb","Magali Villeneuve","black","2015","","False","False","6371","null","6.15","5.08","null","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=450248","https://decks.tcgplayer.com/magic/deck/search?contains=Vivien+of+the+Arkbow&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Vivien+of+the+Arkbow","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Vivien+of+the+Arkbow","https://shop.tcgplayer.com/product/productsearch?id=169090&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Vivien-of-the-Arkbow?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68135?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","681fbd66-b622-4f20-a860-f101aff21109","b5f20a6d-8c3e-452f-9d98-4886f0fa052a","447344","68577","68096","168614","Vivien Reid","en","2018-07-13","https://api.scryfall.com/cards/681fbd66-b622-4f20-a860-f101aff21109","https://scryfall.com/card/m19/208/vivien-reid?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/208.jpg?1531451082","https://img.scryfall.com/cards/normal/en/m19/208.jpg?1531451082","https://img.scryfall.com/cards/large/en/m19/208.jpg?1531451082","https://img.scryfall.com/cards/png/en/m19/208.png?1531451082","https://img.scryfall.com/cards/art_crop/en/m19/208.jpg?1531451082","https://img.scryfall.com/cards/border_crop/en/m19/208.jpg?1531451082","{3},{G},{G}","5.0","Legendary Planeswalker — Vivien","+1: Look at the top four cards of your library. You may reveal a creature or land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.\n−3: Destroy target artifact, enchantment, or creature with flying.\n−8: You get an emblem with ""Creatures you control get +2/+2 and have vigilance, trample, and indestructible.""","5","","","G","","","G","","","related_card","681fbd66-b622-4f20-a860-f101aff21109","combo_piece","Vivien Reid","Legendary Planeswalker — Vivien","https://api.scryfall.com/cards/681fbd66-b622-4f20-a860-f101aff21109","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/681fbd66-b622-4f20-a860-f101aff21109/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ab5f20a6d-8c3e-452f-9d98-4886f0fa052a&unique=prints","208","False","mythic","","7851a7b1-4e02-409a-97fe-9d99d4300bc2","Anna Steinbauer","black","2015","","False","False","1517","11.56","24.38","11.76","0.56","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447344","https://decks.tcgplayer.com/magic/deck/search?contains=Vivien+Reid&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Vivien+Reid","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Vivien+Reid","https://shop.tcgplayer.com/product/productsearch?id=168614&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Vivien-Reid?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68577?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","related_card","1cf97003-eef0-4c01-aee1-8a8264d8ef95","combo_piece","Vivien Reid Emblem","Emblem — Vivien","https://api.scryfall.com/cards/1cf97003-eef0-4c01-aee1-8a8264d8ef95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","card","784c4711-223d-4b95-a163-87e57f87b8db","5e2b30d2-81e9-40cd-86dd-3ec5dd06ced0","447345","68579","68098","168615","Vivien's Invocation","en","2018-07-13","https://api.scryfall.com/cards/784c4711-223d-4b95-a163-87e57f87b8db","https://scryfall.com/card/m19/209/viviens-invocation?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/209.jpg?1531451090","https://img.scryfall.com/cards/normal/en/m19/209.jpg?1531451090","https://img.scryfall.com/cards/large/en/m19/209.jpg?1531451090","https://img.scryfall.com/cards/png/en/m19/209.png?1531451090","https://img.scryfall.com/cards/art_crop/en/m19/209.jpg?1531451090","https://img.scryfall.com/cards/border_crop/en/m19/209.jpg?1531451090","{5},{G},{G}","7.0","Sorcery","Look at the top seven cards of your library. You may put a creature card from among them onto the battlefield. Put the rest on the bottom of your library in a random order. When a creature is put onto the battlefield this way, it deals damage equal to its power to target creature an opponent controls.","","","","G","","","G","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/784c4711-223d-4b95-a163-87e57f87b8db/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A5e2b30d2-81e9-40cd-86dd-3ec5dd06ced0&unique=prints","209","False","rare","","335a422c-3430-4860-a8e9-a56c654b71dd","Johannes Voss","black","2015","","False","False","4923","0.14","0.37","0.14","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447345","https://decks.tcgplayer.com/magic/deck/search?contains=Vivien%27s+Invocation&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Vivien%27s+Invocation","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Vivien%27s+Invocation","https://shop.tcgplayer.com/product/productsearch?id=168615&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Viviens-Invocation?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68579?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
